,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
899,РУСЬ - Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301195339/,Москва,sale,flat,36,36,3,91.0,-1,0,57900000,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,Сердце Столицы
900,Novel Estates,real_estate_agent,https://www.cian.ru/sale/flat/301162137/,Москва,sale,flat,6,34,3,95.1,-1,0,57900000,Хорошево-Мневники,Шелепихинская набережная,34к2зд2,Шелепиха,
901,Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300340738/,Москва,sale,flat,18,36,3,106.0,-1,0,58000000,Хорошево-Мневники,Шелепихинская набережная,42к3,Полежаевская,FreeDOM
902,Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299515962/,Москва,sale,flat,20,58,3,92.5,-1,0,58000000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
903,Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300888488/,Москва,sale,flat,11,46,3,82.5,-1,0,58000000,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
904,PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/301159617/,Москва,sale,flat,6,36,3,95.1,-1,0,57900000,Хорошево-Мневники,Шелепихинская набережная,34к2зд1,Шелепиха,Сердце Столицы
905,Владис,real_estate_agent,https://www.cian.ru/sale/flat/297198792/,Москва,sale,flat,20,36,3,122.0,-1,0,58500000,Беговой,Ленинградский проспект,34А,Динамо,Комплекс апартаментов Alcon Tower
906,Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/296813743/,Москва,sale,flat,29,29,3,83.5,-1,0,58400000,Хорошево-Мневники,Шелепихинская набережная,40к3,Хорошёвская,Sydney City
907,Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300145403/,Москва,sale,flat,3,7,3,80.0,-1,0,59000000,Пресненский,Скатертный переулок,17,Арбатская,
908,Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/298657021/,Москва,sale,flat,3,41,3,88.0,-1,0,60000000,Хорошевский,Ленинградский проспект,37/7,Аэропорт,Прайм Парк
909,BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/297948203/,Москва,sale,flat,9,16,3,120.8,-1,0,60000000,Аэропорт,Петровско-Разумовская аллея,10К2,Петровский Парк,
910,Метриум-Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/255204691/,Москва,sale,flat,15,19,3,81.0,-1,0,60000000,Гагаринский,Ленинский проспект,38Ак3,Ленинский проспект,Ленинский 38
911,PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/285995089/,Москва,sale,flat,15,25,3,125.0,-1,0,60500000,Аэропорт,Ленинградский проспект,36с40,,ВТБ Арена парк
912,MadeState,real_estate_agent,https://www.cian.ru/sale/flat/301309102/,Москва,sale,flat,8,9,3,102.0,-1,0,61200000,Замоскворечье,Космодамианская набережная,40-42С3,Павелецкая,
913,Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299587735/,Москва,sale,flat,24,58,3,112.0,-1,0,61500000,Хорошево-Мневники, Народного Ополчения,15К2,Народное Ополчение,Wellton Towers
914,Елена Бартель,realtor,https://www.cian.ru/sale/flat/298838859/,Москва,sale,flat,5,13,3,86.5,-1,0,62000000,Тверской,Глинищевский переулок,5/7,Пушкинская,
915,ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/298699801/,Москва,sale,flat,3,18,3,184.5,-1,0,62000000,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово
916,OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/281335377/,Москва,sale,flat,4,6,3,108.0,-1,0,62000000,Арбат,Кривоарбатский переулок,19,Смоленская,
917,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300117215/,Москва,sale,flat,5,7,3,130.0,-1,0,62000000,Сокольники,Старослободская ,3,Сокольники,
918,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301201017/,Москва,sale,flat,15,18,3,112.5,-1,0,63000000,Можайский, Багрицкого,18,Кунцевская,Свой
919,VILLA PRESTIGE,real_estate_agent,https://www.cian.ru/sale/flat/299098970/,Москва,sale,flat,2,40,3,98.0,-1,0,63500000,Хорошевский,Ленинградский проспект,37/5,Аэропорт,Прайм Парк
920,MadeState,real_estate_agent,https://www.cian.ru/sale/flat/298791773/,Москва,sale,flat,3,6,3,103.0,-1,0,64000000,Красносельский,Мясницкая ,17С2,Тургеневская,
921,BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/299023289/,Москва,sale,flat,2,8,3,92.0,-1,0,63800000,Хамовники,переулок Сивцев Вражек,33,Смоленская,
922,АБ Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/299030789/,Москва,sale,flat,4,21,3,102.2,-1,0,64000000,Тропарево-Никулино,проспект Вернадского,92К1,Юго-Западная,Корона Эйр
923,BY Moscow City,real_estate_agent,https://www.cian.ru/sale/flat/294368903/,Москва,sale,flat,41,78,3,92.0,-1,0,64000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
924,Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/300572107/,Москва,sale,flat,10,23,3,129.0,-1,0,64500000,Ясенево,Новоясеневский проспект,9,Ясенево,Новоясеневский
925,BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/299067552/,Москва,sale,flat,3,5,3,110.0,-1,0,65000000,Тверской,Страстной бульвар,4С4,Пушкинская,
926,ID 7463832,realtor,https://www.cian.ru/sale/flat/298867350/,Москва,sale,flat,2,22,3,121.0,-1,0,65000000,Проспект Вернадского, Удальцова,69,Проспект Вернадского,
927,Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300864943/,Москва,sale,flat,15,25,3,110.0,-1,0,65900000,Раменки, Янковского,1к1,Аминьевская,Событие
928,SKOLKOVO НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/299059046/,Москва,sale,flat,3,5,3,78.6,-1,0,66800000,Тверской,Долгоруковская ,25к1,Новослободская,Долгоруковская 25
929,BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/289899673/,Москва,sale,flat,18,25,3,138.8,-1,0,66624000,Якиманка,Мытная ,40к1,Серпуховская,Sky House
930,Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/263180925/,Москва,sale,flat,14,18,3,113.4,-1,0,67500000,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово
931,Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/300751207/,Москва,sale,flat,9,18,3,123.7,-1,0,68000000,Пресненский,Шмитовский проезд,20,Москва-Сити,Дом на Пресне
932,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298151452/,Москва,sale,flat,3,8,3,107.0,-1,0,68100000,Таганский,Славянская площадь,2/5с1,Китай-город,LUMIN
933,BY Moscow City,real_estate_agent,https://www.cian.ru/sale/flat/294615058/,Москва,sale,flat,61,65,3,97.0,-1,0,68000000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
934,NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/300339395/,Москва,sale,flat,2,6,3,90.0,-1,0,69000000,Тверской,4-я Тверская-Ямская ,24,Маяковская,
935,HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298700667/,Москва,sale,flat,5,58,3,165.0,-1,0,70150000,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор
936,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/296215205/,Москва,sale,flat,7,8,3,90.0,-1,0,69990000,Тверской,Камергерский переулок,2,Охотный ряд,
937,ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/300281528/,Москва,sale,flat,12,20,3,110.9,-1,0,69900000,Раменки,Мичуринский проспект,3,Ломоносовский проспект,Квартал Шуваловский
938,PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/301423259/,Москва,sale,flat,14,17,3,84.8,-1,0,70000000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
939,MadeState,real_estate_agent,https://www.cian.ru/sale/flat/294859988/,Москва,sale,flat,1,16,3,122.6,-1,0,70000000,Хамовники,Фрунзенская набережная,50,Спортивная,
940,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/276058207/,Москва,sale,flat,3,6,3,72.0,-1,0,69900000,Замоскворечье, Большая Ордынка,9/4С1,Новокузнецкая,
941,Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300587718/,Москва,sale,flat,16,17,3,84.5,-1,0,73000000,Беговой,Северный ао,к3,Белорусская,Слава ЖК
942,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/296903834/,Москва,sale,flat,6,12,3,148.6,-1,0,73000000,Таганский,Таганская ,26С1,Марксистская,
943,Novel Estates,real_estate_agent,https://www.cian.ru/sale/flat/301026076/,Москва,sale,flat,10,16,3,86.0,-1,0,74000000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
944,PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/301423787/,Москва,sale,flat,10,17,3,84.8,-1,0,74000000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
945,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/296645429/,Москва,sale,flat,2,4,3,133.0,-1,0,74799999,Таганский,Большой Дровяной переулок,18,Таганская,
946,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301669584/,Москва,sale,flat,2,12,3,102.0,-1,0,75000000,Раменки,проспект Генерала Дорохова,39к2А,Минская,Собрание клубных домов West Garden
947,Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/298573731/,Москва,sale,flat,24,40,3,82.4,-1,0,75000000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
948,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/297776871/,Москва,sale,flat,7,18,3,90.0,-1,0,75000000,Раменки,Ломоносовский проспект,25к5,Университет,Dominion
949,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/293542645/,Москва,sale,flat,15,34,3,84.5,-1,0,77000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
950,MadeState,real_estate_agent,https://www.cian.ru/sale/flat/299841895/,Москва,sale,flat,6,22,3,166.0,-1,0,77000000,Кунцево,Рублевское шоссе,26К4,Молодёжная,
951,Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/299237232/,Москва,sale,flat,11,53,3,96.0,-1,0,78000000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
952,FS PROPERTY,real_estate_agent,https://www.cian.ru/sale/flat/256680882/,Москва,sale,flat,3,8,3,90.7,-1,0,79000000,Тверской,Тверская ,17,Тверская,
953,Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/296315046/,Москва,sale,flat,14,17,3,119.0,-1,0,79000000,Арбат, Новый Арбат,29,Смоленская,
954,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300873827/,Москва,sale,flat,2,29,3,115.0,-1,0,79000000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
955,ID 540925,unknown,https://www.cian.ru/sale/flat/301124906/,Москва,sale,flat,7,19,3,141.0,-1,0,79000000,Раменки,Ломоносовский проспект,25к5,Университет,Dominion
956,NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/301807547/,Москва,sale,flat,10,19,3,103.0,-1,0,80000000,Алексеевский,Новоалексеевская ,16к3,Алексеевская,Серебряный фонтан
